,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
1223,the sports section of the new york times,1106,1,1.0,219.0,40
1224,add this song to playlist Favourite songs,1249,1,220.0,443.0,41
1225,blow the horn in my car,223,1,444.0,577.0,23
1226,NASA's APOD,385,1,578.0,656.0,12
1227,request an uber,1075,1,657.0,755.0,16
1228,make the entrance fan turn,1122,1,756.0,904.0,26
1229,the blog compost of the washington post,898,2,1.0,223.0,39
1230,the speechiness of the current song,788,2,224.0,426.0,35
1231,open the shutters,1016,2,427.0,539.0,17
1232,add Jingle Bells to my playlist Dance mood,538,2,540.0,782.0,43
1233,news on techcrunch,248,2,783.0,900.0,18
1234,please turn on the kitchen fan,231,3,1.0,179.0,30
1235,my iCalendar events,1130,3,180.0,303.0,19
1236,ask my vacuum to return to base,972,3,304.0,487.0,31
1237,mathematical trivia about pi,576,3,488.0,656.0,28
1238,turn on my LG webos tv,696,3,657.0,795.0,22
1239,shut up my LG tv,910,3,796.0,904.0,16
1240,the state of the bedroom motion sensor,894,4,1.0,202.0,38
1241,mathematical trivia about three,822,4,203.0,369.0,31
1242,what happened in the year twenty nineteen,41,4,370.0,586.0,41
1243,business news on fortune,163,4,587.0,718.0,24
1244,facts about the year twenty twenty,1238,4,719.0,900.0,34
1245,the state of the entrance motion sensor,1069,5,1.0,218.0,39
1246,articles in the new york times world section,156,5,219.0,461.0,44
1247,put the shades down,331,5,462.0,579.0,19
1248,add a picture to facebook,936,5,580.0,727.0,25
1249,make a new tumblr picture post,548,5,728.0,900.0,30
1250,photos in album Family on facebook,962,6,1.0,194.0,34
1251,can you switch on my kitchen fan,728,6,195.0,378.0,32
1252,puppy pictures,907,6,379.0,472.0,14
1253,color loop the lights,1222,6,473.0,601.0,21
1254,a random dog fact,882,6,602.0,710.0,17
1255,local washington post's articles,1100,6,711.0,899.0,33
1256,alert me by flashing the lights,1005,7,1.0,182.0,31
1257,recommended youtube channels,796,7,183.0,349.0,28
1258,images from Imgur User Submitted,949,7,350.0,536.0,32
1259,set my thermostat to twenty five degrees,369,7,537.0,763.0,40
1260,new howtogeek articles,558,7,764.0,900.0,22
1261,what happened in the year twenty twelve,864,8,1.0,196.0,39
1262,a random giphy,170,8,197.0,267.0,14
1263,make the entrance fan oscillate,80,8,268.0,423.0,31
1264,posts in the washington post world views blog,33,8,424.0,649.0,45
1265,lower the entrance blinds,255,8,650.0,775.0,25
1266,the liveness of this song,749,8,776.0,901.0,25
1267,my favorite songs,509,9,1.0,103.0,17
1268,a plot from wolframalpha,164,9,104.0,241.0,24
1269,tech youtube channels,378,9,242.0,364.0,21
1270,washington post business,398,9,365.0,502.0,24
1271,the first ten instagram pictures on my account,91,9,503.0,750.0,46
1272,youtube's cooking channels,380,9,751.0,903.0,27
