,command_name,command_id,pos_id,start_fr_id,end_fr_id,num_chars
867,turn off my security camera,203,1,1.0,142.0,27
868,my dropbox files in some folder,102,1,143.0,304.0,31
869,play an album,334,1,305.0,376.0,13
870,some useless fact,1284,1,377.0,468.0,17
871,play the album Parachutes,127,1,469.0,600.0,25
872,play the next song,498,1,601.0,697.0,18
873,turn off my vacuum,1270,1,698.0,794.0,18
874,search images on bing,58,1,795.0,906.0,21
875,set the power on my LG tv to off,315,2,1.0,162.0,32
876,order me a mocha,330,2,163.0,244.0,16
877,facts about pi,1241,2,245.0,316.0,14
878,wall street journal articles in the world news section,982,2,317.0,588.0,54
879,help me on my bedroom fan,866,2,589.0,715.0,25
880,set my bluetooth speaker to hundred percents,196,2,716.0,902.0,37
881,popular science news,151,3,1.0,127.0,20
882,turn on my switch for me,26,3,128.0,274.0,24
883,CS two nine four S slides,177,3,275.0,426.0,25
884,the list of all memes,90,3,427.0,558.0,21
885,close my entrance curtains,285,3,559.0,715.0,26
886,the loudness of the current song,153,3,716.0,902.0,32
887,my google drive files smaller than one gigabyte,362,4,1.0,255.0,47
888,help me turn off the dining room switch,296,4,256.0,470.0,39
889,wall street journal articles in the US business section published in the last hour,427,4,471.0,900.0,82
890,add Rolling in the deep to Sad songs,411,5,1.0,217.0,36
891,Wall street journal markets,725,5,218.0,389.0,27
892,the valence of this track,292,5,390.0,551.0,25
893,a random horse fact,78,5,552.0,683.0,19
894,the acousticness of the current song,188,5,684.0,900.0,36
895,the instrumentalness of song Jingle Bells,1211,6,1.0,207.0,41
896,close the awning,1048,6,208.0,289.0,16
897,the key of song Despacito,1154,6,290.0,416.0,25
898,the state of my tesla car,356,6,417.0,548.0,26
899,TED videos,724,6,549.0,600.0,10
900,the energy of Rolling in the deep,944,6,601.0,767.0,33
901,lower the entrance curtains,288,6,768.0,904.0,27
902,stop turning the kitchen fan,113,7,1.0,177.0,28
903,channels in category beauty and fashion on youtube,104,7,178.0,464.0,50
904,order me an iced mocha,300,7,465.0,606.0,21
905,my playlist,252,7,607.0,698.0,11
906,play the song Rolling in the deep,322,7,699.0,900.0,33
907,turn off my Tesla car air-conditioner,870,8,1.0,201.0,37
908,open my entrance window for me,757,8,202.0,367.0,30
909,open the window,905,8,368.0,458.0,15
910,the new york times business section,639,8,459.0,649.0,35
911,my primary category emails,575,8,650.0,795.0,26
912,flip my switch off,515,8,796.0,901.0,18
913,add the album to my playlist Dance mood,200,9,1.0,209.0,39
914,news on huffington post,61,9,210.0,338.0,23
915,the key of the current song,94,9,339.0,487.0,27
916,add song Jingle Bells to Favourite songs,655,9,488.0,701.0,40
917,lifestyle washington post's articles,154,9,702.0,900.0,37
